date,Day_Degree_Cold,Year,Solar_Radiation,Average_OutdoorTemp,Average_Humidity,Electricity
2019-09-18 05:00:00,5.469996581461906,2019,11.7,25.739998298384666,72.68000852217102,23.0
2019-09-18 06:00:00,5.469996581461906,2019,11.8,25.739998298384666,72.68000852217102,30.25
2019-09-18 07:00:00,5.469996581461906,2019,11.8,25.739998298384666,72.68000852217102,38.0
2019-09-18 08:00:00,5.469996581461906,2019,11.6,25.739998298384666,72.68000852217102,34.25
2019-09-18 09:00:00,5.469996581461906,2019,11.6,25.739998298384666,72.68000852217102,70.25
2019-09-18 10:00:00,5.469996581461906,2019,18.3,25.739998298384666,72.68000852217102,69.5
2019-09-18 11:00:00,5.469996581461906,2019,78.9,25.739998298384666,72.68000852217102,35.0
2019-09-18 13:00:00,5.469996581461906,2019,474.9,25.739998298384666,72.68000852217102,79.0
2019-09-18 14:00:00,5.469996581461906,2019,703.9,25.739998298384666,72.68000852217102,80.25
2019-09-18 15:00:00,5.469996581461906,2019,867.0,25.739998298384666,72.68000852217102,75.5
2019-09-18 16:00:00,5.469996581461906,2019,1036.5,25.739998298384666,72.68000852217102,70.75
2019-09-18 17:00:00,5.469996581461906,2019,1014.4,25.739998298384666,72.68000852217102,67.5
2019-09-18 18:00:00,5.469996581461906,2019,906.5,25.739998298384666,72.68000852217102,60.0
2019-09-18 19:00:00,5.469996581461906,2019,787.1,25.739998298384666,72.68000852217102,53.75
2019-09-18 20:00:00,5.469996581461906,2019,560.5,25.739998298384666,72.68000852217102,52.5
2019-09-18 21:00:00,5.469996581461906,2019,273.3,25.739998298384666,72.68000852217102,47.5
2019-09-18 22:00:00,5.469996581461906,2019,33.4,25.739998298384666,72.68000852217102,42.75
2019-09-18 23:00:00,5.469996581461906,2019,11.8,25.739998298384666,72.68000852217102,35.25
2019-09-19 00:00:00,5.409997290458679,2019,11.8,25.059999289064407,72.54002468904496,40.75
2019-09-19 00:00:00,5.409997290458679,2019,325.3,25.059999289064407,72.54002468904496,67.75
2019-09-19 01:00:00,5.409997290458679,2019,11.8,25.059999289064407,72.54002468904496,29.5
2019-09-19 02:00:00,5.409997290458679,2019,11.8,25.059999289064407,72.54002468904496,31.5
2019-09-19 03:00:00,5.409997290458679,2019,11.8,25.059999289064407,72.54002468904496,36.25
2019-09-19 04:00:00,5.409997290458679,2019,11.9,25.059999289064407,72.54002468904496,20.25
2019-09-19 05:00:00,5.409997290458679,2019,11.6,25.059999289064407,72.54002468904496,23.25
2019-09-19 06:00:00,5.409997290458679,2019,11.7,25.059999289064407,72.54002468904496,30.5
2019-09-19 07:00:00,5.409997290458679,2019,11.8,25.059999289064407,72.54002468904496,31.75
2019-09-19 08:00:00,5.409997290458679,2019,11.9,25.059999289064407,72.54002468904496,36.75
2019-09-19 09:00:00,5.409997290458679,2019,12.0,25.059999289064407,72.54002468904496,75.5
2019-09-19 10:00:00,5.409997290458679,2019,26.6,25.059999289064407,72.54002468904496,68.0
2019-09-19 11:00:00,5.409997290458679,2019,103.4,25.059999289064407,72.54002468904496,36.75
2019-09-19 13:00:00,5.409997290458679,2019,585.2,25.059999289064407,72.54002468904496,77.25
2019-09-19 14:00:00,5.409997290458679,2019,804.2,25.059999289064407,72.54002468904496,80.75
2019-09-19 15:00:00,5.409997290458679,2019,971.0,25.059999289064407,72.54002468904496,74.0
2019-09-19 16:00:00,5.409997290458679,2019,1060.5,25.059999289064407,72.54002468904496,70.0
2019-09-19 17:00:00,5.409997290458679,2019,1047.5,25.059999289064407,72.54002468904496,64.75
2019-09-19 18:00:00,5.409997290458679,2019,963.0,25.059999289064407,72.54002468904496,59.25
2019-09-19 19:00:00,5.409997290458679,2019,715.8,25.059999289064407,72.54002468904496,56.0
2019-09-19 20:00:00,5.409997290458679,2019,390.8,25.059999289064407,72.54002468904496,48.0
2019-09-19 21:00:00,5.409997290458679,2019,76.0,25.059999289064407,72.54002468904496,41.25
2019-09-19 22:00:00,5.409997290458679,2019,11.7,25.059999289064407,72.54002468904496,38.0
2019-09-19 23:00:00,5.409997290458679,2019,11.7,25.059999289064407,72.54002468904496,38.5
2019-09-20 00:00:00,5.539993092632294,2019,11.8,24.370010259901044,74.05003165489578,32.0
2019-09-20 00:00:00,5.539993092632294,2019,243.5,24.370010259901044,74.05003165489578,80.0
2019-09-20 01:00:00,5.539993092632294,2019,11.8,24.370010259901044,74.05003165489578,24.25
2019-09-20 02:00:00,5.539993092632294,2019,11.6,24.370010259901044,74.05003165489578,32.75
2019-09-20 03:00:00,5.539993092632294,2019,11.7,24.370010259901044,74.05003165489578,31.25
2019-09-20 04:00:00,5.539993092632294,2019,11.7,24.370010259901044,74.05003165489578,35.0
2019-09-20 05:00:00,5.539993092632294,2019,11.7,24.370010259901044,74.05003165489578,29.75
2019-09-20 06:00:00,5.539993092632294,2019,11.6,24.370010259901044,74.05003165489578,35.5
2019-09-20 07:00:00,5.539993092632294,2019,11.7,24.370010259901044,74.05003165489578,53.25
2019-09-20 08:00:00,5.539993092632294,2019,11.7,24.370010259901044,74.05003165489578,51.75
2019-09-20 09:00:00,5.539993092632294,2019,11.7,24.370010259901044,74.05003165489578,74.0
2019-09-20 10:00:00,5.539993092632294,2019,28.3,24.370010259901044,74.05003165489578,72.75
2019-09-20 11:00:00,5.539993092632294,2019,137.4,24.370010259901044,74.05003165489578,36.25
2019-09-20 13:00:00,5.539993092632294,2019,607.2,24.370010259901044,74.05003165489578,86.75
2019-09-20 14:00:00,5.539993092632294,2019,809.5,24.370010259901044,74.05003165489578,88.5
