date,Gas_01,Maximum_Humidity,Solar_Radiation,Day_Degree_Hot,Day_Degree_Cold,Average_Humidity,Max_OutdoorTemp,Average_OutdoorTemp,Min_OutdoorTemp,Year,Quarter,Month,Week,Day,Is_Weekend,Is_Holiday
2019-08-18,0.0373969941095693,0.4873964857339076,0.8862538004209901,0.0,0.7577151099081213,0.2420950696812765,0.8917386117450048,0.8972002804014766,0.8742113456032709,2019,3,8,33,18,1,0
2019-08-25,0.141566380720517,0.5406325223711216,0.8900671148230155,0.0,0.7459703477536035,0.5675129468232917,0.8758784545762587,0.8638394742067108,0.8859797124160751,2019,3,8,34,25,1,0
2019-09-01,0.0657932125550062,0.5424511447407161,0.8852264946377212,0.0,0.6635197447496667,0.506126057850196,0.8174865576045081,0.8268663514176076,0.8637268006245912,2019,3,9,35,1,1,0
2019-09-08,0.0,0.3778658202924349,0.7406685658054502,0.0,0.5719343267366607,0.5407772304324029,0.7350239397850139,0.8202791858632272,0.8752098736964786,2019,3,9,36,8,1,0
2019-09-15,0.1137499904002067,0.6264384323547054,0.7584454224028863,0.0,0.4225741696403206,0.3702580943960253,0.6629647691115785,0.7212592133360887,0.7445453403567387,2019,3,9,37,15,1,0
2019-09-22,0.1269132408168143,0.52467824431059,0.7072755446656054,0.0,0.4272008941254335,0.7464527809355395,0.6502664439185952,0.735920968924871,0.79846585738995,2019,3,9,38,22,1,0
2019-09-29,0.001132776800731,0.4248193432892324,0.9514635238629464,0.0,0.3984914755255015,0.5195570712812092,0.672042286719414,0.654820919895133,0.668871175578647,2019,3,9,39,29,1,0
2019-10-06,0.0357592676501887,0.4530079900179437,0.909329098259308,0.0081374321880651,0.3503260872958638,0.3580901856763926,0.6345592786196441,0.6456838838035731,0.6503270824190768,2019,4,10,40,6,1,0
2019-10-13,0.1913240816828205,0.4860738512832934,0.8256371760245189,0.0119801084990958,0.2522158014192368,0.6492358216496149,0.5615821567274387,0.5917116240999395,0.6256491738298028,2019,4,10,41,13,1,0
2019-10-20,0.0884986675472581,0.5046733982450534,0.8059434263894615,0.0721066907775768,0.0723667163056135,0.4552650414719381,0.3788588669023012,0.4883002078698808,0.5250831301567497,2019,4,10,42,20,1,0
2019-10-27,0.3792354332583261,0.252215547484104,0.7935952853170172,0.1724683544303797,0.0073553055917181,0.442844511810029,0.2491217613161584,0.3520237936050634,0.4056163761479809,2019,4,10,43,27,1,0
2019-11-03,0.2201311717135959,0.4785513678454265,0.7223668899491701,0.0743670886075949,0.0803151917031154,0.5579975579975579,0.3472405471446723,0.5156404864074169,0.5768639441330876,2019,4,11,44,3,1,0
2019-11-10,0.300838638824682,0.4691275973848013,0.7273991994382265,0.1329113924050633,0.0054571622132102,0.1300155782914406,0.2110267857372086,0.3783724558225854,0.4810052471851561,2019,4,11,45,10,1,0
2019-11-17,0.4143601539040452,0.3653834576647652,0.5519513767822278,0.3627938517179023,0.0,0.2056334470127573,0.13672373430678,0.2625658355923481,0.3564745292751203,2019,4,11,46,17,1,0
2019-11-24,0.492876945880123,0.8504596424274536,0.4516773992414133,0.4604430379746835,0.0,0.5817439265715127,0.0897042329897897,0.2360755139005384,0.3167473758525028,2019,4,11,47,24,1,0
2019-12-01,0.3947304759198473,0.4908684011667695,0.7536550508700346,0.1747287522603978,0.0088975470867557,0.5270093890783545,0.247999820937662,0.3449408198906758,0.4220920896859066,2019,4,12,48,1,1,0
