date,Electricity,Maximum_Humidity,Solar_Radiation,Day_Degree_Hot,Day_Degree_Cold,Average_Humidity,Max_OutdoorTemp,Average_OutdoorTemp,Min_OutdoorTemp,Year,Quarter,Month,Week,Day,Is_Weekend,Is_Holiday
2021-01-10,0.04166024644833522,0.8602982643362527,0.3501238465622836,1.0,0.0,0.8666238591019587,0.0,0.06509252843522197,0.09001017525914398,2021,1,1,1,10,1,0
2021-01-17,0.0530009201090043,0.7454667117826449,0.7713966147467238,0.9627034358047016,0.0,0.7634729165711142,0.08312558258860558,0.0,0.0,2021,1,1,2,17,1,0
2021-01-24,0.0644824717033463,0.8389120975893315,0.5870661092643201,0.5940325497287523,0.0,0.8448378663486678,0.11102110018122363,0.1699205394081584,0.22245779447961186,2021,1,1,3,24,1,0
2021-01-31,0.0857902591713736,0.6924266973802364,0.6645078616339659,0.24773960216998192,0.0,0.718203916892171,0.20327519766759633,0.3391327814448781,0.38222228939283104,2021,1,1,4,31,1,0
2021-02-07,0.08571982020453715,0.6327461749025016,0.578712735722646,0.4111663652802893,0.0,0.6635325413933865,0.14401634676700764,0.25066643975217695,0.31246796973875574,2021,1,2,5,7,1,0
2021-02-14,0.08881913474534112,0.650704177999887,0.6576204054882169,0.3686708860759494,0.0,0.6814199880750356,0.15192092670641483,0.27205702036962753,0.3215260460128535,2021,1,2,6,14,1,0
2021-02-21,0.05433926047889692,0.9330428992221828,0.7327572790845418,0.7470614828209765,0.0,0.9292757877356332,0.07787286172564463,0.14003039033344283,0.1431461345048352,2021,1,2,7,21,1,0
2021-02-28,0.0669830550260404,0.7554578404195785,0.6782700898441645,0.5470162748643761,0.0,0.7830115121772238,0.10230056360290972,0.20243138875719738,0.2462084984109074,2021,1,2,8,28,1,0
2021-03-07,0.07462568292779566,0.9742285818399508,0.4917053740413954,0.2662748643761301,0.2878059897662599,0.96583039031326,0.11856869909110912,0.25888268926086655,0.25241363727584043,2021,1,3,9,7,1,0
2021-03-14,0.08048972691693045,0.7626677208188545,0.8788833316921827,0.3182640144665461,0.04792812030732441,0.7783332568912538,0.3216909048889105,0.30322210471293304,0.25968862766921025,2021,1,3,10,14,1,0
2021-03-21,0.08188089651195041,0.5647853520564641,0.8899891508758965,0.5237341772151899,0.0,0.6052378113103707,0.13697872075643844,0.22445943700894297,0.23180116449462604,2021,1,3,11,21,1,0
2021-03-28,0.0997547843467006,0.6320602168169804,0.8685476174445232,0.42359855334538876,0.0,0.6655964775489616,0.20347918682732302,0.2966349391585525,0.24841952490300995,2021,1,3,12,28,1,0
2021-04-04,0.11044389756413248,0.5921152236060677,0.8442376696277989,0.13223327305605787,0.017795094173511532,0.6451864422327206,0.28752272063469847,0.41917038441745785,0.4297950206906511,2021,2,4,13,4,1,0
2021-04-11,0.10348804958903265,0.8242618765644175,0.6507329493424678,0.1333634719710669,0.011032958387577153,0.8242902352887219,0.22362311635032864,0.36682720866813345,0.4565413089015695,2021,2,4,14,11,1,0
2021-04-18,0.12569393388422476,0.9657308354698348,0.5875263602143387,0.17292043399638335,0.002728581106605102,0.9472549649130859,0.17395175595689183,0.3366537406448424,0.45454425271515436,2021,2,4,15,18,1,0
