date,Gas_01,Maximum_Humidity,Solar_Radiation,Day_Degree_Hot,Day_Degree_Cold,Average_Humidity,Max_OutdoorTemp,Average_OutdoorTemp,Min_OutdoorTemp,Year,Quarter,Month,Week,Day,Is_Weekend,Is_Holiday
2020-03-06,0.0524073480233135,0.3057543658746064,0.9248051188387112,0.1010544815465729,0.0187852222917971,0.1929732564237021,0.3464093641252767,0.3494967978042087,0.4990702863518036,2020,1,3,10,6,0,0
2020-03-07,0.0405332356039558,0.4548689215165025,0.8391290334133152,0.1115992970123022,0.0832811521603005,0.2569480859989512,0.4761151534324581,0.3600182982616651,0.4801041279285979,2020,1,3,10,7,1,0
2020-03-08,0.243428466718599,0.6608318678172671,0.9334956845611144,0.1616871704745167,0.0720100187852222,0.5093515119734313,0.4533375514077823,0.2996340347666971,0.3956861286723689,2020,1,3,10,8,1,0
2020-03-09,0.1494617252279183,0.504437446321214,0.9083909322064248,0.0527240773286467,0.1521603005635566,0.1485754238769444,0.5789307181271749,0.5182982616651418,0.5805132019338044,2020,1,3,11,9,0,0
2020-03-10,0.042594713454542,0.5855793219091244,0.8983633563728826,0.0887521968365553,0.171571696931747,0.3614752665617899,0.6244859221765265,0.44967978042086,0.5195239866121235,2020,1,3,11,10,0,0
2020-03-11,0.1511750423748583,0.4162201954930269,0.9096205040050614,0.1054481546572934,0.1853475266123982,0.3172522286313581,0.6504270800379628,0.4053064958828912,0.4908888062476756,2020,1,3,11,11,0,0
2020-03-12,0.1591735764349951,0.4430084659114148,0.8384724659480236,0.0834797891036906,0.1421415153412648,0.274252753015207,0.5912685858905409,0.4707227813357731,0.5280773521755299,2020,1,3,11,12,0,0
2020-03-13,0.3016171148472225,0.69130096928551,0.7409423533765473,0.0799648506151142,0.1008140262993112,0.5420381052263592,0.5118633343878519,0.4231473010064044,0.5347712904425437,2020,1,3,11,13,0,0
2020-03-14,0.0593888863439128,0.6214878737065969,0.8489059198510188,0.0641476274165202,0.1064495929868503,0.5675581192099284,0.5232521354001898,0.4048490393412626,0.5615470435105987,2020,1,3,11,14,1,0
2020-03-15,0.022689999541911,0.7480675636988263,0.1775000298439756,0.0544815465729349,0.0075140889167188,0.7058206607236497,0.3239481176842771,0.3792314730100641,0.5775381182595761,2020,1,3,11,15,1,0
2020-03-16,0.2734023546658268,0.7870843728272872,0.7358330647375522,0.0834797891036906,0.0037570444583594,0.3186505855619647,0.3157228725086997,0.3051235132662397,0.5284492376348083,2020,1,3,12,16,0,0
2020-03-17,0.481652847129995,0.7906425095088135,0.4672372834819563,0.2372583479789104,0.0,0.5682572976752318,0.2344194875039545,0.2694419030192132,0.4194867980661956,2020,1,3,12,17,0,0
2020-03-18,0.369815383205795,0.7699071612612981,0.7340424261958481,0.1107205623901581,0.045084533500313,0.685369690613529,0.3998734577665294,0.3687099725526075,0.4815916697657121,2020,1,3,12,18,0,0
2020-03-19,0.0420037564707894,0.7478630730849455,0.4627129367665843,0.0773286467486819,0.0012523481527864,0.6481384373361301,0.3100284720025308,0.384263494967978,0.5384901450353291,2020,1,3,12,19,0,0
2020-03-20,0.1753996976498761,0.7408694940902214,0.4714393152598216,0.070298769771529,0.0413274890419536,0.6385247334382101,0.3916482125909523,0.4139981701738334,0.5507623651915211,2020,1,3,12,20,0,0
2020-03-21,0.3823629117229258,0.8668357122408081,0.7258651768554,0.1511423550087873,0.0,0.6680650235972733,0.2515026890224613,0.2881976212259836,0.4823354406842692,2020,1,3,12,21,1,0
2020-03-22,0.496174813321773,0.77980450697313,0.7911518580859267,0.1379613356766256,0.0494677520350657,0.6991784653032688,0.408415058525783,0.2662397072278133,0.43622164373373,2020,1,3,12,22,1,0
2020-03-23,0.2890329378349632,0.8214387959592656,0.1702897253160477,0.3435852372583479,0.0,0.7600069917846531,0.1445745017399556,0.1633119853613907,0.3856452212718482,2020,1,3,13,23,0,0
2020-03-24,0.312052773832993,0.7844259948468366,0.4174336568420299,0.1151142355008787,0.0356919223544145,0.619646914875022,0.3802594115786144,0.3476669716376944,0.475269616957977,2020,1,3,13,24,0,0
2020-03-25,0.5009345366255903,0.8651179910842094,0.2753882701237927,0.0992970123022846,0.008140262993112,0.7219017654256249,0.3242644732679532,0.292772186642269,0.5016734845667534,2020,1,3,13,25,0,0
2020-03-26,0.2622841174583727,0.7618502310743939,0.8645202879346775,0.1441124780316344,0.1496556042579837,0.52193672434889,0.609933565327428,0.3632204940530649,0.4261807363332092,2020,1,3,13,26,0,0
2020-03-27,0.2524336891291521,0.6877019344812072,0.3326528906874858,0.0852372583479789,0.0,0.6229680125852125,0.2761784245491933,0.3376029277218664,0.5251022685013016,2020,1,3,13,27,0,0
2020-03-28,0.4089880434284489,0.7272504192057587,0.4019744774319855,0.0738137082601054,0.0162805259862241,0.6677154343646217,0.341031319202784,0.3476669716376944,0.5448121978430643,2020,1,3,13,28,1,0
2020-03-29,0.3742040404965566,0.726105271768026,0.8941851997755733,0.1458699472759226,0.0469630557294927,0.5589931830099635,0.4036697247706422,0.3183897529734675,0.4228337671997024,2020,1,3,13,29,1,0
2020-03-30,0.1725502771542863,0.702547953048955,0.530196134608268,0.1168717047451669,0.0,0.6004195070791819,0.2932616260677001,0.353156450137237,0.4864261807363332,2020,1,3,14,30,0,0
2020-03-31,0.3539007741995053,0.8565293853012149,0.142463202377968,0.2065026362038664,0.0,0.8425100506904388,0.1584941474217019,0.272644098810613,0.4897731498698401,2020,1,3,14,31,0,0
2020-04-01,0.3778047551422414,0.8634411680503865,0.621268010839332,0.0931458699472759,0.0857858484658735,0.7079181961195596,0.4811768427712748,0.3787740164684355,0.5117143919672741,2020,2,4,14,1,0,0
2020-04-02,0.4205781300105068,0.7925238231565173,0.5874368799914049,0.2882249560632688,0.0150281778334376,0.6248907533647964,0.3378677633660235,0.2154620311070448,0.3153588694682038,2020,2,4,14,2,0,0
2020-04-03,0.1571945576985394,0.6032064128256514,0.9962754718332556,0.1203866432337434,0.1653099561678146,0.5705296276874673,0.6412527681113572,0.3728270814272644,0.4656005950167348,2020,2,4,14,3,0,0
2020-04-04,0.3811993220028382,0.7573105394462393,0.3619238620492067,0.2451669595782074,0.0,0.6523335081279497,0.2850363808921227,0.2895699908508691,0.3830420230568984,2020,2,4,14,4,1,0
2020-04-05,0.3960144761555699,0.8216023884503701,0.8818059186572597,0.1239015817223198,0.0770194113963681,0.6345044572627163,0.464093641252768,0.3430924062214091,0.4603941985868352,2020,2,4,14,5,1,0
2020-04-06,0.2984470200192411,0.7447139176311809,0.7335171722236148,0.0852372583479789,0.0745147150907952,0.6386995280545359,0.4587155963302753,0.4277218664226898,0.5251022685013016,2020,2,4,15,6,0,0
2020-04-07,0.0408813963076387,0.7465134350333321,0.2715563036445463,0.0386643233743409,0.0,0.6796014682747771,0.304650427080038,0.4231473010064044,0.604313871327631,2020,2,4,15,7,0,0
2020-04-08,0.1721379815841837,0.7384156067236515,0.3103534720481323,0.0307557117750439,0.0144020037570444,0.6811746198217096,0.3372350521986714,0.4414455626715462,0.6177017478616587,2020,2,4,15,8,0,0
2020-04-09,0.2985248980713431,0.7521982740992189,0.3629027444520048,0.0351493848857645,0.0231684408265497,0.6759307813319351,0.3549509648845302,0.4451052150045747,0.6106359241353664,2020,2,4,15,9,0,0
2020-04-10,0.3341793027623695,0.8452006052922172,0.8615000775943368,0.0896309314586994,0.0632435817157169,0.6016430693934628,0.4362543498892756,0.4268069533394327,0.5184083302342878,2020,2,4,15,10,0,0
2020-04-11,0.264725823445925,0.6952680871947978,0.7054877102508087,0.0720562390158172,0.0413274890419536,0.6250655479811223,0.3913318570072762,0.4080512351326624,0.5481591669765712,2020,2,4,15,11,1,0
2020-04-12,0.0,0.8159584475072594,0.1693466556840836,0.0597539543057996,0.0,0.6497115888830625,0.2736475798797849,0.3865507776761208,0.5678690963183339,2020,2,4,15,12,1,0
2020-04-13,0.2422694580603932,0.8520714899186129,0.3276629779512707,0.0325131810193321,0.0162805259862241,0.8300996329313057,0.3407149636191079,0.4268069533394327,0.6139828932688732,2020,2,4,16,13,0,0
2020-04-14,0.3427642127444503,0.8251196270091203,0.8857930738101206,0.0852372583479789,0.1502817783343769,0.7704946687642021,0.6004428978171467,0.4528819762122598,0.5254741539605801,2020,2,4,16,14,0,0
2020-04-15,0.35607219753544,0.8693713958529303,0.6306151440270267,0.0052724077328646,0.2128991859737006,0.8253801782905087,0.6064536539069916,0.5274473924977127,0.660468575678691,2020,2,4,16,15,0,0
2020-04-16,0.2133217279765033,0.7831990511635516,0.7326934784944311,0.0448154657293497,0.1703193487789605,0.6914875021849328,0.5912685858905409,0.4958828911253432,0.5942729639271105,2020,2,4,16,16,0,0
2020-04-17,0.0,0.7525254590814282,0.7517936229392735,0.0325131810193321,0.2567313713212272,0.6199965041076735,0.6703574818095541,0.5548947849954254,0.6139828932688732,2020,2,4,16,17,0,0
2020-04-18,0.0009895093683562,0.7730563167150627,0.354844871014337,0.0465729349736379,0.0300563556668753,0.6247159587484705,0.3691869661499524,0.4967978042086002,0.5909259947936035,2020,2,4,16,18,1,0
2020-04-19,0.0612029868522909,0.7316674164655844,0.9123183994078956,0.007908611599297,0.2360676268002504,0.436811746198217,0.6314457450173996,0.6152790484903935,0.6567497210859056,2020,2,4,16,19,1,0
2020-04-20,0.2241009666041116,0.626722833421946,0.5964139478804807,0.1326889279437609,0.0162805259862241,0.3973081629085824,0.341031319202784,0.4359560841720036,0.445890665674972,2020,2,4,17,20,0,0
2020-04-21,0.4793714783086018,0.7357163306204247,0.4944669269061348,0.1300527240773286,0.132122730118973,0.6397482957524908,0.5748180955393861,0.3389752973467521,0.449237634808479,2020,2,4,17,21,0,0
2020-04-22,0.2872738100692411,0.6241053535642715,0.9400255464431948,0.0623901581722319,0.2285535378835316,0.4605838140185283,0.6630813033850048,0.5205855443732846,0.5645221271848271,2020,2,4,17,22,0,0
2020-04-23,0.0873974987401839,0.6884381006911785,0.8796571524072151,0.0799648506151142,0.1540388227927363,0.6598496766299599,0.6001265422334704,0.5018298261665142,0.5343994049832651,2020,2,4,17,23,0,0
2020-04-24,0.0,0.7420146415279539,0.6837732335350786,0.0483304042179261,0.0882905447714464,0.5855619646914876,0.4871875988611199,0.4899359560841719,0.5875790256600967,2020,2,4,17,24,0,0
2020-04-25,0.1245499106692985,0.7173939716167027,0.2718069930403848,0.0369068541300527,0.0075140889167188,0.6764551651809125,0.3239481176842771,0.4428179322964319,0.607660840461138,2020,2,4,17,25,1,0
2020-04-26,0.1916762105456043,0.7064332747126908,0.7217108954386467,0.0448154657293497,0.0757670632435817,0.555497290683447,0.4618791521670357,0.4634034766697164,0.5939010784678319,2020,2,4,17,26,1,0
2020-04-27,0.3533693710202538,0.5878696167845896,0.742541990473803,0.0606326889279437,0.1402629931120851,0.4016780283167278,0.5726036064536539,0.5141811527904849,0.5674972108590554,2020,2,4,18,27,0,0
2020-04-28,0.3280773283247413,0.6391558627458999,0.6825555993267199,0.0351493848857645,0.1803381340012523,0.4555147701450795,0.5944321417273015,0.5096065873741996,0.6106359241353664,2020,2,4,18,28,0,0
2020-04-29,0.0856383709743517,0.4423949940697723,0.9321109240888634,0.0289982425307557,0.1790857858484658,0.3473169026393987,0.5890540968048086,0.5558096980786824,0.6206768315358869,2020,2,4,18,29,0,0
2020-04-30,0.0,0.419982822788434,0.9042963387410616,0.0052724077328646,0.329993738259236,0.304841810872225,0.725086997785511,0.6093321134492226,0.660468575678691,2020,2,4,18,30,0,0
2020-05-01,0.0,0.6049241339822503,0.8950805190464253,0.0,0.3625547902316844,0.4077958398881314,0.7532426447326797,0.6372369624885635,0.6701375976199332,2020,2,5,18,1,0,0
2020-05-02,0.0,0.6060283832972068,0.9257601260609531,0.0149384885764499,0.4107701941139636,0.4993882188428595,0.8130338500474534,0.6619396157365051,0.6437337300111566,2020,2,5,18,2,1,0
2020-05-03,0.0147693435338395,0.5908960778700258,0.93606226647089,0.0,0.4520976831559173,0.4056983044922217,0.840873141410946,0.6820677035681612,0.6768315358869469,2020,2,5,18,3,1,0
